,authors,doi,doiUrl,entities,id,inCitations,journalName,journalPages,journalVolume,outCitations,paperAbstract,pdfUrls,pmid,s2PdfUrl,s2Url,sources,title,venue,year
27,"[{'name': 'Cecelia C Yates', 'ids': ['11326819']}, {'name': 'Diana Whaley', 'ids': ['40022635']}, {'name': 'Amy Y-Chen', 'ids': ['16226169']}, {'name': 'Priya Kulesekaran', 'ids': ['14396891']}, {'name': 'Patricia A Hebda', 'ids': ['4335187']}, {'name': 'Alan Wells', 'ids': ['1961663']}]",10.2353/ajpath.2008.070990,https://doi.org/10.2353/ajpath.2008.070990,"['Basement membrane', 'CXCL11 gene', 'CXCL11 wt Allele', 'CXCL9 gene', 'CXCL9 protein, human', 'Chemokine CXCL11', 'Collagen Type IV', 'Dermis', 'Epidermis', 'Epithelial metaplasia', 'Injury wounds', 'Laminin', 'Ligands', 'Small Inducible Cytokine B11', 'Tacrolimus', 'Wound Healing', 'antisense therapy', 'chemokine', 'double-strand break repair via homologous recombination', 'inflammatory response', 'keratinocyte', 'viral capsid secondary envelopment']",c38241f7b6f45c4456b62ca96272b55d583390cb,"['6f8571dd7616b01270abaed6660c7bcad9091d6d', '1afce2b535b27221306766ae5496af4a5eb0da9d', '14804587f023588bfbdb2e0bf0a2e3a707429d14', '7dcc81092837d1d48aaa3f176a78428493a1e607', 'd2cc728b185a122fc01dcc3eda0dd6ba71f085a8', '73f7ac66e74405da969d8e6aae12a51e024c6739', '2640173fcfbcd8d5f455b841f15759992eb0be95', 'b3f23ac467e278ee068d7f4a437068725d88afcf', '0412bdfa3554d99f1f78605cbff6cce1f8e3bc13', '3d33e9d80dd51fb793da8993a1f1a91faa75cc58', '9209501c4b932f1065cd809ec59ed5174e8dfcfd', '1c6d7f94d9a8750b09f1074bc2188f05a31efcf6', '2c24acee491f7493a7659aafd69fe99a75b22db5', '415cbb853539eca99b9fe5e8d8feba917c1bf299']",The American journal of pathology,643-52,173 3,[],"In skin wounds, the chemokine CXCR3 receptor appears to play a key role in coordinating the switch from regeneration of the ontogenically distinct mesenchymal and epithelial compartments toward maturation. However, because CXCR3 equivalently binds four different ELR-devoid CXC chemokines (ie, PF4/CXCL4, IP-10/CXCL10, MIG/CXCL9, and IP-9/CXCL11), we sought to identify the ligand that coordinates epidermal coverage with the maturation of the underlying superficial dermis. Because CXCL11 (IP-9 or I-TAC) is produced by redifferentiating keratinocytes late in the regenerative phase when re-epithelialization is completed and matrix maturation ensues, we generated mice in which an antisense construct (IP-9AS) eliminated IP-9 expression during the wound-healing process. Both full and partial thickness excisional wounds were created and analyzed histologically throughout a 2-month period. Wound healing was impaired in the IP-9AS mice, with a hypercellular and immature dermis noted even after 60 days. Re-epithelialization was delayed with a deficient delineating basement membrane persisting in mice expressing the IP-9AS construct. Provisional matrix components persisted in the dermis, and the mature basement membrane components laminin V and collagen IV were severely diminished. Interestingly, the inflammatory response was not diminished despite IP-9/I-TAC being chemotactic for such cells. We conclude that IP-9 is a key ligand in the CXCR3 signaling system for wound repair, promoting re-epithelialization and modulating the maturation of the superficial dermis.",[],18669615v1,,https://semanticscholar.org/paper/c38241f7b6f45c4456b62ca96272b55d583390cb,['Medline'],ELR-negative CXC chemokine CXCL11 (IP-9/I-TAC) facilitates dermal and epidermal maturation during wound repair.,The American journal of pathology,2008
28,"[{'name': 'A LASKOWNICKI', 'ids': ['16846253']}]",,,"['Operative Surgical Procedures', 'Tuberculosis', 'Urologic Neoplasms']",6314fc87bd779fe0ed2d9b251cc8fbff0d171428,[],Polski przeglad chirurgiczny,SUPPL:423-9,35,[],,[],14062806v1,,https://semanticscholar.org/paper/6314fc87bd779fe0ed2d9b251cc8fbff0d171428,['Medline'],[progress in the Surgical Therapy of Tuberculosis of the Urinary Tract].,Polski przeglad chirurgiczny,1963
29,"[{'name': 'Lee Fang Chin', 'ids': ['4641120']}, {'name': 'Chew Hee Ng', 'ids': ['4465243']}, {'name': 'Seik Weng Ng', 'ids': ['1839127']}]",10.1107/S1600536808041433,https://doi.org/10.1107/S1600536808041433,"['Anions', 'Cations', 'Chelating Activity', 'Phenanthrolines', 'carboxylate', 'uridine triacetate', 'zinc cation']",8a06d37f87b6a85c6029100b4ac4a76ecc9cccc0,[],,m40 - m40,65,[],"The nitrilo-triacetate trianion in the title compound, [Zn(2)(C(6)H(6)NO(6))(C(12)H(8)N(2))(3)]NO(3)???6H(2)O, is engaged in N,O,O',O""-chelation to the phenanthroline-chelated Zn(II) unit, giving a distorted octa-hedral geometry for the metal atom. One of the three O atoms of the trianion that is engaged in chelation also binds to the bis-(phenanthroline)-chelated Zn(II) unit, whose five-coordinate geometry is distorted owing to a long Zn??????O inter-action [2.401?????????(2)????????????]. The dinuclear cations, nitrate anions and uncoordinated water mol-ecules are linked into a three-dimensional network via O-H??????O hydrogen bonds between water molecules and carboxylate O atoms.","['ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/b6/03/Acta_Crystallogr_Sect_E_Struct_Rep_Online_2008_Dec_10_65(Pt_1)_m40.tar.gz', 'http://ftp.ncbi.nlm.nih.gov/pub/pmc/b6/03/e-65-00m40.PMC2967886.pdf']",21581513v1,http://pdfs.semanticscholar.org/8a06/d37f87b6a85c6029100b4ac4a76ecc9cccc0.pdf,https://semanticscholar.org/paper/8a06d37f87b6a85c6029100b4ac4a76ecc9cccc0,['Medline'],"
               ???-Nitrilo???triacetato-tris(1,10-phenanthroline)dizinc(II) nitrate hexa???hydrate","Acta crystallographica. Section E, Structure reports online",2008
30,"[{'name': 'S BERTINO', 'ids': ['32988700']}]",,,"['Osteomalacia', 'Puerperal pyrexia']",016f317b8ea0d44daddea26dd4dbd70d25978f23,[],Omnia medica,25-83,28 1-3,[],,[],24538521v1,,https://semanticscholar.org/paper/016f317b8ea0d44daddea26dd4dbd70d25978f23,['Medline'],[Puerperal osteomalacia in the light of modern knowledge; clinical contribution].,Omnia medica,1950
31,"[{'name': 'Willem Vlaanderen', 'ids': ['22710513']}]",10.1111/aogs.12489,https://doi.org/10.1111/aogs.12489,"['Abortion, Habitual', 'Spontaneous abortion']",f3fbc43118fbc3ae892688edd5a0112f918ccd95,[],Acta obstetricia et gynecologica Scandinavica,1331-2,93 12,[],,[],25163540v1,,https://semanticscholar.org/paper/f3fbc43118fbc3ae892688edd5a0112f918ccd95,['Medline'],"Recurrent miscarriage, fact or fiction? Reply on comment by Christiansen.",Acta obstetricia et gynecologica Scandinavica,2014
32,"[{'name': 'Maximilian Luehr', 'ids': ['6167123']}, {'name': 'Christian D Etz', 'ids': ['2176934']}]",10.1093/ejcts/ezt349,https://doi.org/10.1093/ejcts/ezt349,"['Aortic arch structure', 'Blood Circulation', 'Cardiovascular system', 'Circulatory Arrest, Deep Hypothermia Induced', 'Compression of spinal cord', 'Lewy Body Disease', 'Para-aortic node', 'Patients', 'Perfusion (procedure)', 'Shock', 'Spinal Cord', 'circulatory arrest']",8a2c431a6c7962d66c10ea823ea603c70cb91178,"['975f7934cc0edae596b9e336301182428242c635', 'e055148b6c0e2ceed9a410d2f791a669e8662c2c']",European journal of cardio-thoracic surgery : official journal of the European Association for Cardio-thoracic Surgery,767,45 4,"['d37247a572e9d3fb40f65acaf657c3deb195ec5c', '9804e085f0ce8babb1ea0ef4e6754879eac31044', '79fd1eec4fd55659636e94dc23fe22af0ac08f76', '89dd270406fdaefcdb2fee8f9ba6455859c097b1', '966fbe897a8da2e4c72e637240a7b9c225778da3', '2b8649cee8f2edd32ca3b63bf9350939d83884a2']","We read with great interest the article by Suzuki et al. [1] regarding antegrade selective cerebral perfusion (SCP) with lower body circulatory arrest (LBCA) at moderate body core temperatures of 30?????????32???C. We agree with the authors that antegrade SCP, utilizing deep hypothermic circulatory arrest (21?????????27???C) to safeguard the protection of the visceral end-organs and the spinal cord, has become the most efficient neuroprotective strategy during transverse aortic arch repair over the past decades. However, as described by the authors, antegrade SCP is being increasingly utilized in combination with progressively increasing body core temperatures [1], a trend culminating in the advocation of moderate-to-mild temperatures (up to 35???C) and even normothermia [2]. Suzuki et al. report on their technique of total aortic arch repair in a contemporary series of 105 patients using a quadrifurcated Dacron graft. The authors proclaim that they routinely aim for deeper body core temperatures (25???C) to ensure lower body-organ protection when LBCA is expected to exceed a duration of 30 min. However, the authors also state that in ?????????lmost all cases... the core temperature was still 30?????????32???C????????? with a mean LBCA time of 58 ??? 22 min in the reported series [1]. This progressive approach may bear potential risks for the non-perfused organs in case of prolonged operation times?????????pparently not only in case of unexpected technical problems (as documented by an average of 58 min of LBCA) [3, 4]. The authors also admit that they are not familiar with the safe limits of spinal cord ischaemic tolerance during distal circulatory arrest at mild hypothermia. In fact, the ischaemic tolerance of the spinal cord and the visceral organs has not yet been clearly defined, and is therefore not well recognized in clinical practice. A consensus paper of the EACTS Vascular Domain is currently underway to address this issue. However, with regard to recent experimental data, the safe ischaemic interval for the spinal cord?????????tilizing the currently available state?????????f?????????he?????????rt adjuncts for intraoperative neuroprotection?????????ay be estimated as follows [2, 5]:",['https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/ejcts/45/4/10.1093/ejcts/ezt349/2/ezt349.pdf?Expires=1493081700&Key-Pair-Id=APKAIUCZBIA4LVPAVW3Q&Signature=hCkrHY2L6VVJqu2iAGjMEs6coaChZLV~Fpyp9PCCgEYn8BmYQ1cAeC3fT2Ytv3rAQrve6mQRtg1Zq8eADh6nUTCA8mZqxycyiEdEOAOlOYG40HXdgzayqoQKo2VJ6zkDFg7hnQv5HnDELvWje1lLVwby8rtno0f6LVJmLmjooHXDwBJGHE046CoiJtKa2RA~RbsJXHEpUHwNxU6VqxaiLXBMdbHx5ypjXxEyBaOsGRqIaKpdTpRHvAmA~VpPzYm5wuO0mc5Evnm-f3dgL5glDZKeoDh6Zb6JI~4~mxJQ8WvAZgOYsO-B~HPbQjk5XvJRFZ8eJbLP3mpf~MPpGWs-sg__'],23832835v1,http://pdfs.semanticscholar.org/8a2c/431a6c7962d66c10ea823ea603c70cb91178.pdf,https://semanticscholar.org/paper/8a2c431a6c7962d66c10ea823ea603c70cb91178,['Medline'],Moderate-to-mild hypothermia may not be sufficient to protect the spinal cord during aortic arch surgery.,European journal of cardio-thoracic surgery : official journal of the European Association for Cardio-thoracic Surgery,2014
33,"[{'name': 'V S Shukhov', 'ids': ['4953945']}]",,,['Pain'],64df52afac5cb62698f3a3d21b5abe6806180c59,[],Zhurnal nevropatologii i psikhiatrii imeni S.S. Korsakova,127-32,89 8,[],,[],2686317v1,,https://semanticscholar.org/paper/64df52afac5cb62698f3a3d21b5abe6806180c59,['Medline'],[Methods of the study of pain in children (review of the literature)].,Zhurnal nevropatologii i psikhiatrii imeni S.S. Korsakova,1989
34,"[{'name': 'G F Gaetani', 'ids': ['6574603']}, {'name': 'A M Ferraris', 'ids': ['3377220']}, {'name': 'M Rolfo', 'ids': ['5476951']}, {'name': 'R Mangerini', 'ids': ['4937527']}, {'name': 'S Arena', 'ids': ['2597020']}, {'name': 'H N Kirkman', 'ids': ['7261253']}]",,,"['CATALASE', 'Disposal', 'GLUTATHIONE PEROXIDASE', 'Glutathione', 'Hydrogen Peroxide', 'Less Than', 'Peroxides']",18aa7c88584d3ea0c8f798d9b131cb35969b9e33,"['a1a0d1d9e543e0e1ddb2771befc265626e5bab19', 'a6dff7a9a54ed133eab77da9a3f21f665ec7502a', 'afd2ff04114f04cd8047ca0df0f09e27f2b54473', '39a1e3df10defb90d5fa3aa342c175b3a0d95f45', 'c50b6d61ca0b56bcc3c19f393f8619c934f2d35f', 'aa371cdce61f1cf763c7975195fafad4d7eb625e', 'e870fbb902388a7a666d29ed4f57bed66266625f', '0f74e4e90ad0e2e35c29d4a2b4d6ab197978340e', '0f9ac556518ac331e2a46c00e6ae011a8ee9eb0d', 'bfac9932bf7555a461fe8331978aaec4d3f915ef', '0fe4c27fc737dbee1cea0a5ad5999ffa6670bd8a', '4847b5b53ffa45fb206ad1f77ee4688509200e5f', '46da25b5ae17b72831aca1c3ba27ff76fb1d93e9', 'd529a0cba265e98b5da800be967df9f07a071dfd', '2c33302ef9a696eb68a443560ea95a3fae8a9bc3', '3cecb042e563a6e90cf6c3bff5f287274a764a99', '743742278a47fac447d55e96af51c0cc38f71ced', '7abaacdad165fe615a8fc6be4055e41538d25d1b', '3a242d3701d71128c38730849bc870fcfbd5bb5d', '5eb046a8f727264177f1e00a709264dc951811e5', 'c6a8ac06ad4c1ebbcbe99c616309844463ac484d', 'c0edab8660fa3aae5290840c58d7c6a352b9fc8a', '6eeb82b9e7d03d2f5f89e30bbdfc130d364e73b2', '1664a02acf9135c8054617f9a4cbc77d5ab40d77', 'dc6ab65078815ee93f367b6f232e4e6f01ea8878', 'a08c588524388aeac8d48df6088d020fd03c4fde', 'b32e85852541c420ce6bcb13079d31ba2ce07920', 'd8a5da5ef851447b802da416a386a19957ef96f2', 'b9b6166121976ab00bf43610725d52c7a570bf98', 'fcfc7ad14f310c16f79540bcade37f15d017e0d8', '9a0d0f018b1e24743cadde877dbf4759e6b19876', '6cdd077da2a7603f22f3ce287f8c2d8b8e69770a', '123931915dbad49537b371f7c48df790af610d9b', '09df9be72c66ba7a7d42a87a652a22e89d2538cd', 'a12a61483a4ddab502dd02ca1041fb467cfc0e2d', 'fc4182bf5925184b81cecd67261c0f7b8e906d18', '2a3b515685d421f817a5373f36524591524d65bf', '3d874bfe415a569dbda69c5cc6a14205f6de9c59', '2f0cfb1b0e3ddd12c66cc6e2fe04da9d93a3d76b', '309b86b2a0428b73c6201c95e2712a85769f88ed', 'e24347bf590beb198f8a7d3c33ef6b6e542851e9', 'ed651b690a0f45daceca263e16e5b3d2999aafbe', 'ceafa423c52788a3585b950fa9b76bec20651862', 'a8a5dd371be9b45d92edb55be421250f71192814', '0281fece4504b75cd0ff0ffa065a066b3e66be3a', '2d05eaa3ba663d4410a81c997b3fb268bb8a58dc', '2e2608313b8faea37f455b0053608ad6bab0002e', '30122ed7bd9e2d27118ba09f7bdce088bfc92214', '678ffadde1b51fa8f2b53a5ec7b54457c3692113', '8584814cfeaefd5cd81d6dac4d89e76bf04eac38', '84a4118335e02f34eda481d22404b404a8842945', 'f097690ea402adcfbe124f6ce819bb8ec35e0b4b', '9ca586133392a3a065907d3ab2d28f451883d9e8', 'a811f47f082fb3bd866308f9a013e82b1e490041', '13db40a126e62eca1b71e53f56f97b755643025e', '15135e56871664771ad4bbceb52b5f959f9039ed', '63e8b91aad225b42d1f561a2ff4f4d43a7932826', 'c25124486760d689d986342409c86ee61df908f4']",Blood,1595-9,87 4,"['1b7ad8b4cc852b274803eff7532b65e39001494f', '5dbeeb52f8ba5c20106ee41500d62f4d67c05316', 'a044a30ff5bf3e7c1c57cfd64253017320b62330', '434414e2a447820739db189d9737bf9ce0cf1ab4', '761a15ab4abb4401f0147c3cdecb0e6dcf821327', '46311b3b074de77e4f05a1c93d8ed8973eecf80e', 'e92e357531dfa05162ef9dbe395897bc4be8c3b2', '580e4208ad0cc235f0f9df3637fb590ecbdd5488', 'ff7b5e8e8635e98f84285ae1f031fb0ead02f797', '00ff6924e6c7a0b494314023035e1a84916561d6', '87e46d053e982a7b17add47a2243ffab9003c4c1', '735a63ceb89ea3c8771a872e292510fdbf1c52fe', 'e5fe56a8f44f79a7cb27611eb8283eded5130525', '353ad2b0c60aa509a6da5d746d88cd397b4cd2cd', 'e410a11d1f1a45d6c19cd338714fcd1975a753eb', '9042a6a18d1d8ec005d139aa186fc5dce9153412']","Purified enzymes were mixed to form a cell-free system that simulated the conditions for removal of hydrogen peroxide within human erythrocytes. Human glutathione peroxidase disposed of hydrogen peroxide (H2O2) at a rate that was only 17% of the rate at which human catalase simultaneously removed hydrogen peroxide. The relative rates observed were in agreement with the relative rates predicted from the kinetic constants of the two enzymes. These results confirm two earlier studies on intact erythrocytes, which refuted the notion that glutathione peroxidase is the primary enzyme for removal of hydrogen peroxide within erythrocytes. The present findings differ from the results with intact cells, however, in showing that glutathione peroxidase accounts for even less than 50% of the removal of hydrogen peroxide. A means is proposed for calculating the relative contribution of glutathione peroxidase and catalase in other cells and species. The present results raise the possibility that the major function of glutathione peroxidase may be the disposal of organic peroxides rather than the removal of hydrogen peroxide.",['http://www.bloodjournal.org/content/bloodjournal/87/4/1595.full.pdf?sso-checked=true'],8608252v1,http://pdfs.semanticscholar.org/b8c1/21da4e5f99e9e36c27b94d84faef8d411dcb.pdf,https://semanticscholar.org/paper/18aa7c88584d3ea0c8f798d9b131cb35969b9e33,['Medline'],Predominant role of catalase in the disposal of hydrogen peroxide within human erythrocytes.,Blood,1996
35,"[{'name': 'Andrew Stirling', 'ids': ['40631927']}]",,,"['Database', 'Geolocation', 'Internet access', 'Published Database']",2a012d68d3e823d2f1e33c52af09ec7a95ed3590,"['ae1435f011af34647934b2b7005a37b2bf35411b', '0c3666999ce8c6e9bdc65f492a41cd79ca5d2289', '079a72aa6a83fdcb6e230c9258e79323c58a6fdc', 'a66983e33dd356df16589231388f15c0fe2c1412', '33250d7830e234e179dd1ead882b9615aba1a51c', 'e54d43f807db57baf0ec5c815085ccac6a69914b']",2011 IEEE International Symposium on Dynamic Spectrum Access Networks (DySPAN),47-55,,[],"Current approaches to managing spectrum are polarized and inflexible. They underplay the value that license exemption and opportunistic access could deliver. This paper describes how new geolocation database technology could enable the use of hybrid models combining the advantages of licensing with those of license exemption. It considers how such models could help accelerate infrastructure investment for wireless broadband access, as well as facilitating innovation in wireless technology and services.",[],,,https://semanticscholar.org/paper/2a012d68d3e823d2f1e33c52af09ec7a95ed3590,[],Exploiting hybrid models for spectrum access: Building on the capabilities of geolocation databases,2011 IEEE International Symposium on Dynamic Spectrum Access Networks (DySPAN),2011
36,"[{'name': 'G W Hoffman', 'ids': ['40221788']}]",,,"['Class III malocclusion', 'Prognathism']",2e237a3d999ff7078225530cc6f196b85cfd6a23,[],Southern medical journal,1427-32,67 12,[],,[],4432085v1,,https://semanticscholar.org/paper/2e237a3d999ff7078225530cc6f196b85cfd6a23,['Medline'],Surgical correction of prognathism.,Southern medical journal,1974
37,"[{'name': 'Iu A Rakhmanin', 'ids': ['14967876']}, {'name': 'A I Bokina', 'ids': ['6289489']}, {'name': 'V P Plugin', 'ids': ['13795970']}, {'name': 'T A Grishelevich', 'ids': ['16317276']}, {'name': 'R I Mikha???lova', 'ids': ['13450707']}]",,,['Drinking function'],436f84846787adf9403fe57e979dd63c9f963c3a,['57aeda8d2d7f1851a264ae2245d3b8bc7fd483a3'],Gigiena i sanitariia,16-22,7,[],,[],130283v1,,https://semanticscholar.org/paper/436f84846787adf9403fe57e979dd63c9f963c3a,['Medline'],[Experimental and clinical physiological data to substantiate lower levels of mineralization of desalinated drinking water].,Gigiena i sanitariia,1975
38,"[{'name': 'Miroslav Blumenberg', 'ids': ['15007586']}]",,,"['Artificial skin', 'Cornification, function', 'Dermatology field', 'Epidermis', 'Inflammation', 'Neoplasms', 'Psoriasis', 'Squamous Epithelial Cells', 'Squamous cell carcinoma', 'Stem cells', 'Toxin', 'cytokine', 'keratinocyte', 'melanoma']",7c8c7b11469f4c0181030451d748b2285df8eb19,"['2fedc06cc404cec0eebce46408b415f4cc134116', '395aa4934c925c8a47210f9f259f71a8a5ea0017', '03510cd9e25b5106ed399fbcb0d545ad7a890f74', '1a5e24f0b4f45a94f50d434367d50537892330e4', '4eafa0710ebc832aa436dbc035c096f7ea60963d']",Omics : a journal of integrative biology,243-60,10 3,[],"Because of its accessibility, skin has been among the first organs analyzed using DNA microarrays. Skin cancers, melanomas, and basal and squamous cell carcinomas have been intensely investigated because they are very frequent and can be fatal. Psoriasis, one of the most common human inflammatory diseases, has been studied comprehensively using DNA microarrays. In addition, epidermal keratinocytes have been the target of many studies because they respond to a rich variety of inflammatory and immunomodulating cytokines, hormones, vitamins, ultraviolet (UV) light, toxins, and physical injury. Because of the ethical considerations, the effects of harmful or dangerous agents on skin have been studied using artificial skin substitutes. Transcriptional mechanisms that regulate epidermal differentiation and cornification have begun to yield their mysteries, and very exciting recent studies identified the genes specifically expressed in epidermal stem cells. Thus, skin has everything: stem cells, differentiation, signaling, inflammation, diseases, and cancer. All these exciting facets of skin have been explored using DNA microarrays. Researchers in skin biology and dermatology were among the first to implement this technology and we expect that they will continue to generate exciting and useful new knowledge.",[],17069506v1,,https://semanticscholar.org/paper/7c8c7b11469f4c0181030451d748b2285df8eb19,['Medline'],DNA microarrays in dermatology and skin biology.,Omics : a journal of integrative biology,2006
39,"[{'name': 'Amornchai Arpornwichanop', 'ids': ['2069255']}, {'name': 'Natthapong Shomchoam', 'ids': ['2383238']}]",10.1016/j.neucom.2009.01.002,https://doi.org/10.1016/j.neucom.2009.01.002,"['Artificial neural network', 'Computation', 'Control theory', 'Hybrid neural network', 'Online and offline', 'Optimal control', 'Reactor (software)', 'Simulation']",c3d50a5bbd473a788aa3547e0ba8105da42bfed3,"['2b0e389173b0b054bac892c4607975ddd46d5b37', '00f32f79bf62cc347f9e1f9d61aa92266807b2e5']",Neurocomputing,2297-2302,72,"['5404a2295c774354548bfe6d6ca9792fdf74c38a', '9e627b0627a7817815f5ea6da83f99b02c4cf0c0', '2e597983684f74c330e906debade176be97291ad', 'aa681962dd8121a0a4609170fd20931f0bb8a746', '4419945c5ec920c259982557c068b15b5aa92e39']","It is known that the performance of an optimal control strategy obtained from an off-line computation is degraded under the presence of model?????????lant mismatch. In order to improve the control performance, a hybrid neural network and on-line optimal control strategy are proposed in this study and demonstrated for the control of a fed-batch bioreactor for ethanol fermentation. The information of the optimal feed profile of the fed-batch reactor. The simulation results show that the neural network provides a good estimate of unmeasured variables and the on-line optimal control with the neural network estimator gives a better control performance in terms of the amount of the desired ethanol product, compared with a conventional off-line optimal control method. & 2009 Elsevier B.V. All rights reserved.",['https://doi.org/10.1016/j.neucom.2009.01.002'],,,https://semanticscholar.org/paper/c3d50a5bbd473a788aa3547e0ba8105da42bfed3,['DBLP'],Control of fed-batch bioreactors by a hybrid on-line optimal control strategy and neural network estimator,Neurocomputing,2009
40,"[{'name': 'Monestam', 'ids': ['30134322']}]",,,['Cataract'],b57efec40eef10779b630519d33ca7e7cc0ff2c5,['318a15e750a7ab7e197703403665ab8ebdfa253f'],Acta ophthalmologica Scandinavica,729,77 6,[],,[],10634580v1,,https://semanticscholar.org/paper/b57efec40eef10779b630519d33ca7e7cc0ff2c5,['Medline'],Impact of cataract surgery. A population based approach,Acta ophthalmologica Scandinavica,1999
41,"[{'name': 'Hirofumi Onitsuka', 'ids': ['7323282']}, {'name': 'Takahiro Nishida', 'ids': ['8329784']}, {'name': 'Koichi Akashi', 'ids': ['3149502']}, {'name': 'Ryuji Tominaga', 'ids': ['3980112']}]",10.1093/ejcts/ezt439,https://doi.org/10.1093/ejcts/ezt439,"['Abdominal Pain', 'Aorta', 'Aortic Aneurysm, Thoracic', 'Aortic arch structure', 'Chemotherapy, Adjuvant', 'Descending aorta', 'Infarction', 'Intimal Sarcoma', 'Kidney', 'Low Back Pain', 'Microscopy', 'Neoplasms', 'Patients', 'Sarcoma', 'Spleen', 'Spleen Tissue', 'Splenic Rupture', 'Surgical incisions', 'X-Ray Computed Tomography', 'lower abdominal pain']",bc41314016d34168775608ef75b692a72dfd57db,['c963d0cf1cf30f481827b9629180053e0f435d24'],European journal of cardio-thoracic surgery : official journal of the European Association for Cardio-thoracic Surgery,942-4,45 5,"['9dd5275bff1933a0f32e93fe7b65bede1f691dbe', 'd3d86b29148c683da6522fdc10a52a60fce997a4', '5477ef74d7d5a0ee751bc2210f89e39fe90b969c', '0bfb620a2b4b85f86423aa451022212f3eb9a47b', 'd2197f4c267f30996df64f9b7335ff73019bd5af']","A 26-year-old male suffering from sudden right lower abdominal pain and lumbago was referred to our hospital. Enhanced computed tomography demonstrated bilateral kidneys and spleen infarctions, and a large tumour was found occupying the aortic arch and thoracic descending aorta. We suspected that these infarctions were due to tumour embolization. The aortic arch and thoracic descending aorta were resected with the tumour and then reconstructed using the L-incision technique. A microscopic examination revealed the presence of an intimal sarcoma. The patient was treated with adjuvant chemotherapy and showed a good postoperative course. Neither recurrence nor metastasis has been observed during the 3 years since the operation.",['https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/ejcts/45/5/10.1093/ejcts/ezt439/2/ezt439.pdf?Expires=1498526610&Key-Pair-Id=APKAIUCZBIA4LVPAVW3Q&Signature=CLRdfxRX0uK9mqw8fAiN4KijVwrsqi62b3O6bXOJY8ez8QgxP5PTOarnGUaToGUCrdaRxDiVZ9EY25FcYyufQacrrVIaMdwCEasJkmqs9Yp3StVhSvINDis5-Ge3GEtAu9SxN5Qz-QeM0X1etDHIsauBrDv9qqhI12~CH~EMc8RunqafLCQhVDCOcyrqMcgQf7ONpJwWgaZs1f42s6GXHclAboHPhEudD32-LgStcU8CnSxXPNQ3pR3hdLQOfOAkPA-A3y8Ku9vS7KAU4MHVD9ZqVmmMoKsUqN22TkggD5dQHGYdGvgxL1kXqZLm30zdhShnZveF6k67AjEHYbI6iA__'],24005162v1,http://pdfs.semanticscholar.org/bc41/314016d34168775608ef75b692a72dfd57db.pdf,https://semanticscholar.org/paper/bc41314016d34168775608ef75b692a72dfd57db,['Medline'],Total resection of the aortic arch intimal sarcoma using the L-incision technique.,European journal of cardio-thoracic surgery : official journal of the European Association for Cardio-thoracic Surgery,2014
42,"[{'name': 'Kohei Ota', 'ids': ['31914089']}, {'name': 'Motonori Oono', 'ids': ['31203632']}, {'name': 'Tomohisa Motomura', 'ids': ['31301876']}]",,,"['Circuit Board Device Component', 'Discharger', 'Gene Amplification Technique', 'Pixel', 'Printed Circuit Board Device Component', 'Printed circuit board', 'Simulation', 'Wafer (electronics)', 'voltage']",90c1b508f617af4830e4db2291311638835f9178,[],2015 International Conference on Electronic Packaging and iMAPS All Asia Conference (ICEP-IAAC),723-727,,['bcb61c8c2401ae9dc0ab555409d5d5da67e64053'],"Radiation detector to act as radiation sensor is made by printed circuit board technology for realizing the micro pixel patterns on the large-sized substrate. To improve the radiation sensitively of PWB sensor, it is necessary to enhance the electric discharge properties around pixels under high-voltage condition. We therefore studied the insulating properties of PWB dielectric material experimentally and evaluated PWB sensor structures utilizing simulation technology with the gas amplification process of a recoil electron and read-out signal on sensor electrode. As these results, we could decide about a design and development guideline for a PWB radiation detector products.",[],,,https://semanticscholar.org/paper/90c1b508f617af4830e4db2291311638835f9178,[],Optimum characteristic and structural design of PWB radiation detector considering gas amplification reaction,2015 International Conference on Electronic Packaging and iMAPS All Asia Conference (ICEP-IAAC),2015
43,"[{'name': 'M Ferrario', 'ids': ['1838544']}, {'name': 'G C Cesana', 'ids': ['2236350']}, {'name': 'R Zanettini', 'ids': ['5480199']}, {'name': 'G Depascale', 'ids': ['15405179']}, {'name': 'A Mastropasqua', 'ids': ['5592740']}, {'name': 'A Grieco', 'ids': ['2257008']}]",,,['Coronary heart disease'],37ead98ee48675f8169e84aae957f9ffb354d69a,[],La Medicina del lavoro,263-72,77 3,[],,[],3747927v1,,https://semanticscholar.org/paper/37ead98ee48675f8169e84aae957f9ffb354d69a,['Medline'],[Risk of coronary disease and psycho-socio-occupational factors in a group of assembly-line workers].,La Medicina del lavoro,1986
44,"[{'name': 'J B Schwartz', 'ids': ['4405297']}, {'name': 'J R Flamholz', 'ids': ['2447245']}, {'name': 'R H Press', 'ids': ['35642469']}]",,,['Dosage Forms'],9502481f3a91a65763728c5c7a1bb27e86431015,['95929e8ccf9ec77be98635ad5d8bed7c3dc2a9ef'],Journal of pharmaceutical sciences,1518-9,62 9,[],,[],4743107v1,,https://semanticscholar.org/paper/9502481f3a91a65763728c5c7a1bb27e86431015,['Medline'],Computer optimization of pharmaceutical formulations. II. Application in troubleshooting.,Journal of pharmaceutical sciences,1973
